num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
2,Internet,RoundTrip,26,5,2,Wed,DMKOOL,Thailand,0,0,0,8.83,0
2,Internet,RoundTrip,74,5,3,Sun,DMKPEK,China,1,0,1,6.42,0
2,Internet,RoundTrip,66,5,16,Sat,DMKPEK,Thailand,1,0,0,6.42,0
1,Mobile,RoundTrip,44,5,12,Tue,DMKPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,26,5,4,Sun,DMKPEK,China,1,0,1,6.42,0
3,Mobile,RoundTrip,30,5,16,Mon,DMKPEK,China,1,1,1,6.42,0
1,Internet,RoundTrip,125,5,17,Mon,DMKPEK,China,0,0,0,6.42,1
6,Internet,RoundTrip,9,5,2,Mon,DMKPEK,China,0,0,0,6.42,0
4,Internet,RoundTrip,225,5,4,Thu,DMKPEK,China,1,0,1,6.42,0
1,Internet,RoundTrip,32,5,10,Wed,DMKPEK,China,1,0,0,6.42,0
3,Mobile,RoundTrip,30,5,16,Mon,DMKPEK,China,1,1,1,6.42,0
2,Internet,RoundTrip,279,5,2,Fri,DMKPER,Thailand,0,0,0,5.62,0
1,Internet,RoundTrip,36,5,8,Wed,DMKPER,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,20,5,6,Sat,DMKPER,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,10,5,15,Sat,DMKPER,Thailand,1,1,0,5.62,0
1,Internet,RoundTrip,11,5,12,Tue,DMKPER,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,318,5,13,Sat,DMKPER,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,47,5,11,Fri,DMKPER,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,15,5,11,Wed,DMKPER,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,99,5,4,Tue,DMKPER,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,11,5,6,Fri,DMKPER,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,164,5,13,Sun,DMKPER,Australia,1,1,1,5.62,1
1,Internet,RoundTrip,29,5,10,Mon,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,28,5,8,Sun,DMKPER,Australia,0,1,0,5.62,0
1,Mobile,RoundTrip,61,5,15,Fri,DMKPER,Thailand,0,0,0,5.62,1
2,Internet,RoundTrip,2,5,5,Mon,DMKPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,224,5,11,Wed,DMKPER,Australia,0,0,1,5.62,1
1,Internet,RoundTrip,98,5,14,Mon,DMKPER,Australia,0,0,1,5.62,0
2,Internet,RoundTrip,2,5,7,Fri,DMKPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,12,5,15,Tue,DMKPER,Canada,0,0,0,5.62,0
1,Internet,RoundTrip,89,5,14,Fri,DMKPER,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,78,5,4,Tue,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,28,5,2,Mon,DMKPER,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,137,5,17,Fri,DMKPER,Thailand,1,1,0,5.62,0
1,Internet,RoundTrip,16,5,9,Sun,DMKPER,Australia,0,1,0,5.62,0
1,Mobile,RoundTrip,33,5,11,Fri,DMKPER,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,36,5,11,Wed,DMKPER,Australia,0,1,0,5.62,0
1,Mobile,RoundTrip,6,5,14,Thu,DMKPER,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,6,5,2,Thu,DMKPER,Australia,0,1,0,5.62,0
3,Internet,RoundTrip,258,5,2,Thu,DMKPER,Thailand,1,0,1,5.62,0
2,Internet,RoundTrip,4,5,9,Mon,DMKPER,Australia,0,0,0,5.62,0
4,Internet,RoundTrip,109,5,17,Tue,DMKPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,2,5,4,Tue,DMKPER,Thailand,1,0,0,5.62,0
1,Internet,RoundTrip,23,5,5,Sun,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,19,5,12,Tue,DMKPER,Australia,0,0,1,5.62,1
1,Internet,RoundTrip,53,5,9,Mon,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,70,5,7,Tue,DMKPER,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,15,5,0,Tue,DMKPER,Australia,0,1,0,5.62,0
4,Internet,RoundTrip,283,5,3,Mon,DMKPER,Thailand,1,1,0,5.62,0
2,Internet,RoundTrip,64,5,11,Tue,DMKPER,Australia,1,1,0,5.62,0
1,Mobile,RoundTrip,6,5,4,Wed,DMKPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,27,5,5,Wed,DMKPER,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,17,5,5,Sat,DMKPER,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,17,5,2,Sat,DMKPER,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,15,5,0,Thu,DMKPER,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,36,5,8,Thu,DMKPER,United Kingdom,1,1,1,5.62,0
1,Internet,RoundTrip,3,5,9,Mon,DMKPER,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,6,5,9,Sat,DMKPUS,South Korea,1,1,1,6.33,0
1,Internet,RoundTrip,78,5,8,Mon,DMKPUS,Thailand,1,1,1,6.33,0
3,Internet,RoundTrip,310,5,17,Mon,DMKPVG,Thailand,0,0,0,5.33,0
1,Internet,RoundTrip,16,5,12,Mon,DMKSYD,Australia,1,0,0,8.58,0
1,Mobile,RoundTrip,10,5,11,Sun,DMKSYD,Australia,0,0,0,8.58,0
4,Internet,RoundTrip,212,5,3,Sun,DMKSYD,Thailand,0,0,0,8.58,0
1,Internet,RoundTrip,5,5,5,Mon,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,85,5,10,Wed,DMKSYD,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,21,5,10,Tue,DMKSYD,Australia,0,1,1,8.58,0
2,Internet,RoundTrip,24,5,8,Sun,DMKSYD,Australia,0,1,1,8.58,0
2,Internet,RoundTrip,50,5,13,Tue,DMKSYD,Thailand,1,0,0,8.58,0
2,Internet,RoundTrip,331,5,3,Mon,DMKSYD,Thailand,1,0,0,8.58,0
1,Internet,RoundTrip,27,5,2,Sat,DMKSYD,Australia,0,1,1,8.58,0
2,Internet,RoundTrip,33,5,9,Sat,DMKSYD,Thailand,1,0,0,8.58,0
2,Internet,RoundTrip,60,5,9,Fri,DMKSYD,Thailand,1,1,1,8.58,0
1,Internet,RoundTrip,215,5,13,Fri,DMKSYD,Laos,1,0,1,8.58,0
2,Mobile,RoundTrip,255,5,3,Sat,DMKSYD,Thailand,0,0,0,8.58,0
1,Internet,RoundTrip,35,5,11,Fri,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,20,5,13,Sat,DMKSYD,Australia,0,0,1,8.58,0
1,Mobile,RoundTrip,21,5,10,Wed,DMKSYD,Thailand,0,0,0,8.58,0
1,Mobile,RoundTrip,55,5,12,Tue,DMKTPE,Malaysia,0,0,0,4.67,0
2,Internet,RoundTrip,67,5,7,Fri,DMKTPE,Thailand,1,0,0,4.67,0
2,Internet,RoundTrip,247,5,16,Tue,DMKTPE,Thailand,1,0,0,4.67,0
2,Internet,RoundTrip,166,5,12,Fri,DMKTPE,Thailand,1,0,1,4.67,1
1,Internet,RoundTrip,34,5,8,Thu,DMKTPE,Thailand,0,1,0,4.67,0
1,Internet,RoundTrip,11,5,8,Mon,DMKTPE,Taiwan,1,1,1,4.67,0
2,Internet,RoundTrip,140,5,4,Sat,DPSHGH,Japan,0,1,0,5.07,0
2,Internet,RoundTrip,44,5,7,Thu,DPSHGH,China,1,1,1,5.07,1
2,Internet,RoundTrip,57,5,11,Fri,DPSHGH,China,1,0,1,5.07,1
4,Internet,RoundTrip,177,5,7,Thu,DPSHGH,China,1,0,0,5.07,0
1,Mobile,RoundTrip,53,5,10,Fri,DPSHND,Japan,1,1,0,7.57,0
3,Internet,RoundTrip,18,5,14,Thu,DPSHND,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,212,5,11,Wed,DPSHND,Japan,1,1,1,7.57,0
4,Internet,RoundTrip,59,5,15,Thu,DPSHND,Japan,1,1,0,7.57,0
2,Internet,RoundTrip,121,5,6,Fri,DPSHND,Japan,0,1,1,7.57,0
1,Mobile,RoundTrip,247,5,10,Tue,DPSHND,Japan,0,1,0,7.57,0
1,Internet,RoundTrip,28,5,5,Fri,DPSHND,Japan,0,0,0,7.57,0
2,Mobile,RoundTrip,72,5,10,Thu,DPSHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,2,5,13,Sun,DPSHND,Indonesia,0,1,0,7.57,1
2,Internet,RoundTrip,45,5,6,Mon,DPSHND,Japan,1,1,1,7.57,0
2,Internet,RoundTrip,111,5,16,Wed,DPSHND,Japan,1,1,0,7.57,0
2,Internet,RoundTrip,23,5,8,Fri,DPSHND,Indonesia,1,1,1,7.57,0
1,Internet,RoundTrip,9,5,1,Wed,DPSHND,Japan,1,0,1,7.57,0
1,Internet,RoundTrip,71,5,11,Mon,DPSHND,United States,0,0,0,7.57,0
1,Internet,RoundTrip,423,5,5,Sun,DPSHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,77,5,14,Sun,DPSHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,73,5,4,Wed,DPSHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,51,5,3,Mon,DPSHND,Indonesia,1,0,1,7.57,1
1,Internet,RoundTrip,45,5,11,Sun,DPSHND,Japan,0,1,1,7.57,0
1,Internet,RoundTrip,32,5,1,Thu,DPSICN,South Korea,1,1,0,6.62,0
2,Internet,RoundTrip,85,5,5,Fri,DPSICN,South Korea,0,0,0,6.62,0
2,Mobile,RoundTrip,114,5,3,Sun,DPSICN,Indonesia,1,1,0,6.62,0
1,Internet,RoundTrip,165,5,3,Wed,DPSICN,South Korea,0,0,0,6.62,0
4,Internet,RoundTrip,198,5,5,Fri,DPSICN,South Korea,1,0,0,6.62,0
3,Internet,RoundTrip,149,5,12,Wed,DPSICN,South Korea,1,1,0,6.62,0
3,Internet,RoundTrip,132,5,9,Mon,DPSICN,South Korea,1,1,0,6.62,0
1,Internet,RoundTrip,38,5,13,Mon,DPSICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,132,5,13,Mon,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,159,5,7,Mon,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,375,5,13,Tue,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,211,5,9,Mon,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,41,5,3,Thu,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,105,5,7,Sun,DPSICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,174,5,11,Mon,DPSICN,South Korea,1,1,0,6.62,0
1,Internet,RoundTrip,20,5,7,Tue,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,78,5,15,Sat,DPSICN,South Korea,0,0,1,6.62,0
2,Internet,RoundTrip,145,5,14,Thu,DPSICN,South Korea,0,0,1,6.62,0
4,Internet,RoundTrip,115,5,15,Thu,DPSICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,22,5,9,Wed,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,66,5,9,Thu,DPSICN,South Korea,0,0,1,6.62,0
2,Internet,RoundTrip,108,5,15,Wed,DPSICN,South Korea,1,0,1,6.62,0
3,Internet,RoundTrip,45,5,7,Mon,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,18,5,23,Fri,DPSICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,46,5,6,Wed,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,101,5,6,Thu,DPSICN,United States,1,0,1,6.62,0
1,Internet,RoundTrip,36,5,7,Thu,DPSICN,South Korea,1,0,1,6.62,1
2,Internet,RoundTrip,273,5,10,Thu,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,42,5,4,Fri,DPSICN,China,1,0,0,6.62,0
2,Internet,RoundTrip,62,5,2,Sat,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,80,5,15,Wed,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,38,5,1,Mon,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,77,5,2,Sun,DPSICN,South Korea,1,0,0,6.62,0
6,Internet,RoundTrip,181,5,1,Sun,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,98,5,7,Fri,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,77,5,10,Mon,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,371,5,6,Tue,DPSICN,South Korea,1,0,0,6.62,0
5,Internet,RoundTrip,353,5,2,Thu,DPSICN,South Korea,1,0,1,6.62,0
4,Internet,RoundTrip,424,5,13,Sun,DPSICN,South Korea,1,0,1,6.62,1
1,Internet,RoundTrip,39,5,3,Tue,DPSICN,South Korea,0,1,0,6.62,0
1,Internet,RoundTrip,27,5,11,Fri,DPSICN,South Korea,0,0,0,6.62,0
1,Mobile,RoundTrip,33,5,6,Sat,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,39,5,2,Fri,DPSICN,South Korea,0,0,1,6.62,0
1,Mobile,RoundTrip,21,5,8,Mon,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,79,5,16,Sat,DPSICN,South Korea,1,1,1,6.62,1
2,Internet,RoundTrip,356,5,10,Wed,DPSICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,82,5,10,Wed,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,140,5,10,Tue,DPSICN,South Korea,0,0,0,6.62,1
2,Internet,RoundTrip,50,5,16,Wed,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,100,5,15,Fri,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,87,5,14,Sun,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,49,5,2,Mon,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,128,5,17,Fri,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,15,5,9,Wed,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,108,5,6,Thu,DPSICN,South Korea,0,0,0,6.62,0
1,Mobile,RoundTrip,77,5,3,Sun,DPSICN,South Korea,1,0,1,6.62,0
3,Internet,RoundTrip,359,5,9,Sun,DPSICN,South Korea,1,1,1,6.62,0
1,Internet,RoundTrip,5,5,9,Mon,DPSICN,South Korea,0,0,0,6.62,0
4,Internet,RoundTrip,165,5,6,Sun,DPSICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,163,5,2,Mon,DPSICN,South Korea,1,1,0,6.62,0
2,Internet,RoundTrip,106,5,1,Sat,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,175,5,14,Thu,DPSICN,South Korea,0,0,0,6.62,0
4,Internet,RoundTrip,157,5,4,Mon,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,74,5,7,Wed,DPSICN,South Korea,0,0,1,6.62,0
5,Internet,RoundTrip,136,5,3,Wed,DPSICN,South Korea,0,0,1,6.62,0
2,Internet,RoundTrip,80,5,5,Fri,DPSKIX,Japan,0,0,0,7,1
2,Internet,RoundTrip,71,5,6,Sun,DPSKIX,Japan,1,1,0,7,0
4,Internet,RoundTrip,103,5,14,Sat,DPSKIX,Japan,1,0,1,7,0
2,Internet,RoundTrip,43,5,14,Sat,DPSKIX,Japan,1,1,1,7,0
1,Internet,RoundTrip,79,5,1,Sat,DPSKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,1,5,7,Fri,DPSKIX,Japan,0,0,0,7,0
2,Internet,RoundTrip,59,5,12,Wed,DPSKIX,Japan,0,1,0,7,1
1,Internet,RoundTrip,18,5,12,Mon,DPSKIX,Japan,0,0,1,7,0
1,Mobile,RoundTrip,47,5,4,Tue,DPSKIX,Japan,1,1,1,7,0
1,Internet,RoundTrip,96,5,8,Fri,DPSKIX,Japan,0,0,0,7,0
1,Internet,RoundTrip,35,5,13,Thu,DPSKIX,Indonesia,0,0,0,7,1
5,Internet,RoundTrip,128,5,1,Tue,DPSKIX,Japan,1,1,1,7,0
3,Internet,RoundTrip,50,5,7,Sun,DPSKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,19,5,11,Sat,DPSKIX,Japan,0,0,0,7,0
3,Mobile,RoundTrip,24,5,7,Thu,DPSKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,43,5,4,Tue,DPSKIX,Japan,0,0,0,7,0
5,Internet,RoundTrip,174,5,14,Sat,DPSKIX,Japan,1,1,1,7,1
2,Mobile,RoundTrip,24,5,4,Fri,DPSKIX,Japan,1,0,1,7,1
2,Mobile,RoundTrip,119,5,12,Sun,DPSKIX,Japan,1,0,1,7,0
1,Internet,RoundTrip,40,5,11,Mon,DPSKIX,Japan,1,0,0,7,0
2,Internet,RoundTrip,61,5,13,Thu,DPSKIX,Japan,1,0,0,7,0
2,Mobile,RoundTrip,32,5,9,Sat,DPSKIX,Japan,1,1,1,7,0
3,Internet,RoundTrip,81,5,4,Sat,DPSKIX,Japan,1,1,1,7,0
2,Mobile,RoundTrip,39,5,9,Tue,DPSKIX,Japan,1,1,1,7,1
3,Internet,RoundTrip,119,5,10,Sun,DPSKIX,Japan,1,1,1,7,0
4,Internet,RoundTrip,109,5,9,Thu,DPSKIX,Japan,1,1,0,7,0
3,Mobile,RoundTrip,94,5,14,Fri,DPSKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,52,5,8,Mon,DPSKTM,Australia,0,0,0,4.75,0
2,Internet,RoundTrip,26,5,9,Sat,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,8,5,7,Fri,DPSMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,35,5,15,Wed,DPSMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,42,5,12,Thu,DPSMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,32,5,7,Tue,DPSMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,76,5,5,Fri,DPSMEL,Australia,1,0,1,8.83,1
4,Internet,RoundTrip,218,5,5,Wed,DPSMEL,Australia,1,0,0,8.83,0
2,Mobile,RoundTrip,88,5,4,Fri,DPSOOL,Australia,1,0,1,8.83,0
5,Internet,RoundTrip,82,5,6,Sun,DPSPEK,China,0,0,0,6.42,0
3,Internet,RoundTrip,9,5,9,Tue,DPSPEK,(not set),0,0,0,6.42,0
1,Internet,RoundTrip,113,5,9,Sat,DPSPEK,China,0,0,0,6.42,0
1,Internet,RoundTrip,61,5,6,Mon,DPSPEK,Australia,1,0,0,6.42,0
5,Internet,RoundTrip,92,5,9,Thu,DPSPEK,China,0,0,0,6.42,0
3,Internet,RoundTrip,78,5,11,Thu,DPSPEK,China,0,0,0,6.42,0
1,Internet,RoundTrip,46,5,4,Sun,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,54,5,4,Mon,DPSPEK,China,0,0,1,6.42,1
3,Internet,RoundTrip,72,5,16,Tue,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,12,5,10,Tue,DPSPEK,China,1,0,0,6.42,0
3,Internet,RoundTrip,78,5,0,Tue,DPSPEK,China,1,0,0,6.42,0
2,Internet,RoundTrip,50,5,6,Mon,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,82,5,16,Thu,DPSPEK,China,1,0,0,6.42,0
2,Internet,RoundTrip,20,5,4,Thu,DPSPEK,Japan,0,0,0,6.42,1
2,Internet,RoundTrip,75,5,16,Thu,DPSPEK,China,1,0,0,6.42,0
1,Internet,RoundTrip,52,5,13,Wed,DPSPEK,China,0,1,0,6.42,0
2,Internet,RoundTrip,122,5,5,Sun,DPSPEK,China,0,0,0,6.42,0
7,Internet,RoundTrip,75,5,11,Wed,DPSPEK,China,0,0,1,6.42,1
2,Internet,RoundTrip,84,5,12,Fri,DPSPEK,China,1,0,1,6.42,0
2,Internet,RoundTrip,38,5,6,Sat,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,56,5,7,Thu,DPSPEK,United States,1,0,0,6.42,0
2,Internet,RoundTrip,76,5,13,Wed,DPSPEK,United States,0,0,0,6.42,0
1,Internet,RoundTrip,60,5,13,Mon,DPSPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,51,5,13,Sat,DPSPEK,China,0,0,0,6.42,1
1,Internet,RoundTrip,150,5,6,Fri,DPSPUS,South Korea,1,1,0,6.33,0
3,Internet,RoundTrip,116,5,1,Thu,DPSPUS,South Korea,1,0,1,6.33,0
2,Internet,RoundTrip,82,5,5,Wed,DPSPUS,South Korea,1,0,0,6.33,0
3,Internet,RoundTrip,92,5,10,Thu,DPSPUS,South Korea,1,1,0,6.33,0
1,Internet,RoundTrip,81,5,8,Mon,DPSPUS,South Korea,1,0,1,6.33,0
2,Internet,RoundTrip,136,5,4,Fri,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,24,5,2,Fri,DPSPUS,South Korea,1,0,0,6.33,0
2,Internet,RoundTrip,112,5,3,Mon,DPSPUS,South Korea,1,1,1,6.33,0
4,Internet,RoundTrip,138,5,5,Wed,DPSPUS,South Korea,1,0,1,6.33,1
2,Internet,RoundTrip,22,5,15,Tue,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,105,5,7,Mon,DPSPUS,South Korea,0,0,0,6.33,0
2,Internet,RoundTrip,58,5,1,Wed,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,64,5,11,Sun,DPSPUS,South Korea,0,1,0,6.33,0
1,Internet,RoundTrip,34,5,7,Tue,DPSPUS,South Korea,0,0,1,6.33,1
1,Internet,RoundTrip,11,5,13,Thu,DPSPUS,South Korea,0,0,1,6.33,0
5,Internet,RoundTrip,145,5,6,Wed,DPSPUS,South Korea,0,0,1,6.33,1
2,Internet,RoundTrip,112,5,0,Mon,DPSPUS,South Korea,1,0,1,6.33,0
2,Internet,RoundTrip,178,5,6,Fri,DPSPUS,South Korea,1,1,0,6.33,0
2,Internet,RoundTrip,73,5,13,Mon,DPSPVG,South Korea,0,0,0,5.33,0
4,Mobile,RoundTrip,164,5,8,Thu,DPSPVG,China,1,0,0,5.33,0
3,Internet,RoundTrip,71,5,2,Sun,DPSPVG,China,0,0,0,5.33,0
1,Internet,RoundTrip,5,5,18,Sun,DPSPVG,Russia,0,0,0,5.33,0
2,Internet,RoundTrip,139,5,12,Wed,DPSPVG,China,0,0,0,5.33,1
2,Mobile,RoundTrip,30,5,8,Mon,DPSPVG,China,1,0,0,5.33,0
3,Internet,RoundTrip,47,5,9,Mon,DPSPVG,China,1,0,1,5.33,0
2,Mobile,RoundTrip,286,5,4,Sat,DPSPVG,China,1,1,0,5.33,0
1,Internet,RoundTrip,101,5,6,Thu,DPSPVG,United States,0,0,1,5.33,1
3,Mobile,RoundTrip,104,5,7,Fri,DPSPVG,China,1,0,0,5.33,0
1,Internet,RoundTrip,363,5,3,Wed,DPSPVG,China,0,0,1,5.33,0
8,Mobile,RoundTrip,70,5,3,Mon,DPSPVG,China,1,1,0,5.33,0
3,Mobile,RoundTrip,225,5,13,Tue,DPSPVG,China,0,0,1,5.33,0
1,Internet,RoundTrip,56,5,8,Fri,DPSPVG,China,1,0,0,5.33,0
3,Internet,RoundTrip,52,5,14,Mon,DPSPVG,China,1,0,0,5.33,0
2,Mobile,RoundTrip,244,5,2,Tue,DPSPVG,China,1,0,0,5.33,1
2,Mobile,RoundTrip,47,5,14,Fri,DPSPVG,China,1,0,0,5.33,0
1,Mobile,RoundTrip,335,5,16,Sat,DPSPVG,China,0,0,0,5.33,0
1,Mobile,RoundTrip,320,5,8,Mon,DPSPVG,China,0,0,0,5.33,0
1,Internet,RoundTrip,52,5,19,Sun,DPSPVG,China,0,0,0,5.33,0
1,Internet,RoundTrip,13,5,11,Sat,DPSPVG,China,0,0,0,5.33,1
1,Internet,RoundTrip,60,5,0,Thu,DPSPVG,United States,1,0,0,5.33,1
3,Internet,RoundTrip,114,5,15,Tue,DPSPVG,China,1,0,0,5.33,1
2,Internet,RoundTrip,305,5,16,Thu,DPSPVG,China,1,0,0,5.33,0
4,Internet,RoundTrip,103,5,14,Tue,DPSPVG,China,1,0,0,5.33,0
2,Internet,RoundTrip,39,5,7,Mon,DPSPVG,Saudi Arabia,1,0,1,5.33,1
1,Internet,RoundTrip,195,5,10,Fri,DPSPVG,China,0,0,0,5.33,0
3,Mobile,RoundTrip,107,5,12,Sun,DPSPVG,China,1,0,1,5.33,0
4,Internet,RoundTrip,24,5,5,Tue,DPSPVG,China,0,0,0,5.33,0
2,Mobile,RoundTrip,11,5,11,Fri,DPSPVG,China,1,0,0,5.33,0
4,Mobile,RoundTrip,82,5,13,Wed,DPSPVG,China,1,1,1,5.33,1
2,Internet,RoundTrip,75,5,9,Fri,DPSPVG,China,1,0,0,5.33,0
3,Mobile,RoundTrip,225,5,13,Tue,DPSPVG,China,0,0,1,5.33,0
2,Internet,RoundTrip,186,5,11,Wed,DPSPVG,China,1,0,0,5.33,0
1,Internet,RoundTrip,231,5,6,Sun,DPSPVG,China,0,0,1,5.33,0
2,Internet,RoundTrip,51,5,5,Mon,DPSPVG,China,1,0,0,5.33,1
2,Internet,RoundTrip,38,5,23,Mon,DPSPVG,China,0,0,0,5.33,0
2,Internet,RoundTrip,55,5,11,Mon,DPSPVG,China,1,0,1,5.33,0
3,Mobile,RoundTrip,49,5,10,Sun,DPSPVG,China,0,0,1,5.33,0
2,Internet,RoundTrip,51,5,9,Fri,DPSPVG,China,0,0,0,5.33,0
2,Internet,RoundTrip,8,5,16,Thu,DPSPVG,Bahrain,1,0,1,5.33,1
1,Internet,RoundTrip,55,5,1,Fri,DPSPVG,China,1,0,0,5.33,0
2,Internet,RoundTrip,139,5,12,Wed,DPSPVG,China,0,0,0,5.33,1
2,Internet,RoundTrip,76,5,4,Wed,DPSPVG,China,1,0,0,5.33,0
1,Internet,RoundTrip,50,5,18,Tue,DPSPVG,Singapore,1,1,1,5.33,0
3,Mobile,RoundTrip,225,5,13,Tue,DPSPVG,China,0,0,1,5.33,0
1,Internet,RoundTrip,360,5,17,Thu,DPSPVG,China,0,1,0,5.33,0
2,Internet,RoundTrip,42,5,10,Wed,DPSPVG,China,0,0,0,5.33,0
2,Internet,RoundTrip,118,5,6,Fri,DPSPVG,China,1,0,0,5.33,0
2,Internet,RoundTrip,16,5,15,Tue,DPSSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,47,5,7,Sat,DPSSYD,Australia,1,0,0,8.58,0
2,Internet,RoundTrip,153,5,22,Wed,DPSSYD,United Kingdom,1,0,0,8.58,0
1,Internet,RoundTrip,82,5,12,Fri,DPSSYD,Australia,1,0,0,8.58,0
2,Internet,RoundTrip,150,5,9,Wed,DPSSYD,Australia,1,0,1,8.58,1
2,Internet,RoundTrip,250,5,2,Tue,DPSSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,224,5,3,Fri,DPSTPE,Taiwan,0,0,0,4.67,0
